customer_id,signup_date,city_tier,acq_channel,gender,age,last_order_date,days_since_last_order,churn_label,reference_date
4245,2024-05-28,Tier-1,Ads,F,21,NaT,9999.0,1,2025-08-14
4246,2024-01-05,Tier-3,Ads,F,24,2025-03-03,164.0,1,2025-08-14
4247,2024-09-02,Tier-2,Organic,M,19,2025-07-23,22.0,0,2025-08-14
4248,2025-03-19,Tier-2,Organic,M,25,2025-08-01,13.0,0,2025-08-14
4249,2024-07-02,Tier-3,Ads,F,21,2024-08-04,375.0,1,2025-08-14
4250,2024-10-13,Tier-1,Organic,M,30,2025-06-25,50.0,0,2025-08-14
4251,2024-07-30,Tier-2,Organic,M,33,2025-07-31,14.0,0,2025-08-14
4252,2025-06-20,Tier-2,Ads,F,30,2025-08-07,7.0,0,2025-08-14
4253,2024-08-04,Tier-3,Social,M,44,2025-05-26,80.0,1,2025-08-14
4254,2025-04-29,Tier-3,Referral,F,34,2025-06-18,57.0,0,2025-08-14
4255,2024-11-30,Tier-3,Referral,M,33,2025-08-11,3.0,0,2025-08-14
4256,2024-06-20,Tier-1,Organic,F,27,2025-07-26,19.0,0,2025-08-14
4257,2025-06-02,Tier-1,Social,M,26,2025-06-24,51.0,0,2025-08-14
4258,2024-11-02,Tier-1,Ads,F,36,2025-04-11,125.0,1,2025-08-14
4259,2024-06-01,Tier-2,Referral,M,26,2025-06-05,70.0,1,2025-08-14
4260,2025-05-01,Tier-2,Organic,F,28,2025-07-11,34.0,0,2025-08-14
4261,2025-02-14,Tier-2,Organic,F,26,2025-03-01,166.0,1,2025-08-14
4262,2025-02-24,Tier-2,Organic,M,31,2025-07-29,16.0,0,2025-08-14
4263,2024-11-06,Tier-3,Referral,F,33,2025-08-14,0.0,0,2025-08-14
4264,2025-05-01,Tier-1,Organic,M,34,2025-07-21,24.0,0,2025-08-14
4265,2025-05-14,Tier-3,Referral,F,26,2025-08-10,4.0,0,2025-08-14
4266,2025-07-21,Tier-1,Organic,M,29,2025-08-09,5.0,0,2025-08-14
4267,2024-04-01,Tier-1,Organic,M,30,2025-04-01,135.0,1,2025-08-14
4268,2025-05-07,Tier-3,Referral,F,37,2025-08-12,2.0,0,2025-08-14
4269,2024-03-12,Tier-2,Ads,M,18,2024-10-21,297.0,1,2025-08-14
4270,2024-03-17,Tier-3,Organic,M,28,2025-06-01,74.0,1,2025-08-14
4271,2024-02-15,Tier-2,Referral,F,23,NaT,9999.0,1,2025-08-14
4272,2025-05-29,Tier-3,Referral,F,24,2025-06-21,54.0,0,2025-08-14
4273,2024-11-29,Tier-1,Organic,F,22,2025-04-08,128.0,1,2025-08-14
4274,2024-08-02,Tier-2,Referral,M,31,2025-05-08,98.0,1,2025-08-14
4275,2024-03-17,Tier-3,Organic,F,18,2025-01-25,201.0,1,2025-08-14
4276,2025-05-03,Tier-2,Ads,F,27,2025-07-21,24.0,0,2025-08-14
4277,2024-08-18,Tier-1,Organic,M,18,2025-05-08,98.0,1,2025-08-14
4278,2024-02-19,Tier-1,Organic,F,23,2025-05-14,92.0,1,2025-08-14
4279,2024-04-16,Tier-3,Organic,M,26,2025-01-03,223.0,1,2025-08-14
4280,2025-03-07,Tier-2,Organic,M,25,2025-06-11,64.0,1,2025-08-14
4281,2025-05-12,Tier-2,Organic,M,32,2025-08-05,9.0,0,2025-08-14
4282,2024-01-07,Tier-3,Ads,F,36,2024-04-28,473.0,1,2025-08-14
4283,2024-10-18,Tier-3,Ads,M,40,2024-10-20,298.0,1,2025-08-14
4284,2024-12-07,Tier-2,Organic,F,27,2025-04-13,123.0,1,2025-08-14
4285,2024-10-06,Tier-3,Organic,F,35,2025-08-01,13.0,0,2025-08-14
4286,2025-06-19,Tier-2,Organic,M,37,2025-07-15,30.0,0,2025-08-14
4287,2024-11-07,Tier-2,Organic,F,24,2025-06-16,59.0,0,2025-08-14
4288,2025-05-05,Tier-1,Organic,M,36,2025-07-15,30.0,0,2025-08-14
4289,2024-03-17,Tier-1,Organic,F,18,2025-04-15,121.0,1,2025-08-14
4290,2024-05-03,Tier-3,Social,F,29,2024-11-19,268.0,1,2025-08-14
4291,2024-10-10,Tier-2,Organic,M,38,2025-08-02,12.0,0,2025-08-14
4292,2025-04-26,Tier-2,Organic,M,28,2025-07-04,41.0,0,2025-08-14
4293,2024-08-11,Tier-2,Organic,F,26,2025-02-13,182.0,1,2025-08-14
4294,2024-03-18,Tier-2,Organic,F,26,2025-07-25,20.0,0,2025-08-14
4295,2025-07-10,Tier-1,Organic,F,37,2025-08-14,0.0,0,2025-08-14
4296,2024-03-09,Tier-3,Referral,F,18,2025-07-10,35.0,0,2025-08-14
4297,2024-04-08,Tier-2,Ads,F,25,NaT,9999.0,1,2025-08-14
4298,2024-03-08,Tier-3,Organic,F,33,NaT,9999.0,1,2025-08-14
4299,2024-03-18,Tier-2,Ads,M,30,2025-06-14,61.0,1,2025-08-14
4300,2024-05-25,Tier-2,Organic,F,35,2025-06-22,53.0,0,2025-08-14
4301,2024-03-15,Tier-2,Organic,F,32,2025-08-03,11.0,0,2025-08-14
4302,2025-05-28,Tier-1,Organic,F,24,2025-08-01,13.0,0,2025-08-14
4303,2024-03-27,Tier-1,Referral,M,31,2024-04-20,481.0,1,2025-08-14
4304,2024-02-17,Tier-1,Ads,F,19,2025-03-27,140.0,1,2025-08-14
4305,2025-07-30,Tier-3,Referral,F,18,2025-08-14,0.0,0,2025-08-14
4306,2024-02-11,Tier-3,Organic,M,24,2025-07-16,29.0,0,2025-08-14
4307,2024-05-13,Tier-2,Ads,F,28,2024-07-28,382.0,1,2025-08-14
4308,2025-08-15,Tier-1,Organic,M,22,NaT,9999.0,1,2025-08-14
4309,2024-01-19,Tier-1,Referral,F,29,2025-07-12,33.0,0,2025-08-14
4310,2024-04-29,Tier-2,Organic,F,28,2025-03-28,139.0,1,2025-08-14
4311,2024-11-30,Tier-3,Organic,F,18,2025-07-25,20.0,0,2025-08-14
4312,2025-06-14,Tier-2,Organic,M,24,2025-07-29,16.0,0,2025-08-14
4313,2024-03-10,Tier-3,Organic,F,34,2024-12-20,237.0,1,2025-08-14
4314,2025-03-09,Tier-2,Referral,F,31,2025-03-11,156.0,1,2025-08-14
4315,2024-07-07,Tier-2,Organic,M,23,2025-04-05,131.0,1,2025-08-14
4316,2025-02-06,Tier-2,Ads,F,32,2025-05-31,75.0,1,2025-08-14
4317,2025-01-21,Tier-1,Referral,M,39,2025-08-12,2.0,0,2025-08-14
4318,2024-05-12,Tier-2,Ads,M,25,2025-07-14,31.0,0,2025-08-14
4319,2024-08-09,Tier-3,Social,M,32,2025-07-18,27.0,0,2025-08-14
4320,2024-03-07,Tier-2,Organic,F,31,2025-06-28,47.0,0,2025-08-14
4321,2024-08-18,Tier-2,Organic,F,24,2025-07-13,32.0,0,2025-08-14
4322,2024-05-29,Tier-2,Organic,M,20,2024-11-26,261.0,1,2025-08-14
4323,2024-04-18,Tier-2,Organic,M,38,2025-05-15,91.0,1,2025-08-14
4324,2025-03-04,Tier-2,Referral,M,35,2025-06-27,48.0,0,2025-08-14
4325,2025-05-09,Tier-1,Ads,F,26,2025-07-14,31.0,0,2025-08-14
4326,2024-03-21,Tier-3,Ads,M,35,2024-10-19,299.0,1,2025-08-14
4327,2025-06-23,Tier-1,Organic,M,31,2025-08-09,5.0,0,2025-08-14
4328,2025-05-02,Tier-2,Referral,M,35,NaT,9999.0,1,2025-08-14
4329,2024-01-08,Tier-1,Organic,F,18,2025-05-20,86.0,1,2025-08-14
4330,2025-04-19,Tier-1,Organic,F,25,2025-08-12,2.0,0,2025-08-14
4331,2024-09-10,Tier-2,Social,M,38,2025-07-14,31.0,0,2025-08-14
4332,2025-07-06,Tier-3,Organic,F,45,2025-08-11,3.0,0,2025-08-14
4333,2025-05-07,Tier-3,Referral,M,25,2025-05-08,98.0,1,2025-08-14
4334,2025-07-24,Tier-2,Ads,M,25,2025-07-30,15.0,0,2025-08-14
4335,2024-07-23,Tier-2,Social,M,32,2025-08-09,5.0,0,2025-08-14
4336,2024-06-15,Tier-1,Organic,M,30,2025-06-28,47.0,0,2025-08-14
4337,2024-11-22,Tier-2,Social,F,31,2025-06-25,50.0,0,2025-08-14
4338,2024-08-12,Tier-1,Organic,M,18,2025-06-27,48.0,0,2025-08-14
4339,2025-03-05,Tier-3,Organic,M,26,2025-07-09,36.0,0,2025-08-14
4340,2025-04-23,Tier-1,Organic,M,33,2025-06-07,68.0,1,2025-08-14
4341,2024-04-18,Tier-1,Organic,F,18,2025-07-16,29.0,0,2025-08-14
4342,2025-02-20,Tier-3,Social,F,18,2025-05-19,87.0,1,2025-08-14
4343,2025-01-07,Tier-3,Ads,F,18,2025-04-22,114.0,1,2025-08-14
4344,2024-10-04,Tier-1,Ads,M,32,2025-04-27,109.0,1,2025-08-14
4345,2025-02-14,Tier-2,Organic,F,21,2025-08-01,13.0,0,2025-08-14
4346,2024-07-09,Tier-3,Ads,F,20,2025-07-30,15.0,0,2025-08-14
4347,2024-01-21,Tier-2,Organic,F,28,2025-07-01,44.0,0,2025-08-14
4348,2024-09-06,Tier-3,Organic,M,19,2025-03-02,165.0,1,2025-08-14
4349,2025-07-12,Tier-2,Ads,F,30,2025-07-21,24.0,0,2025-08-14
4350,2025-07-15,Tier-1,Referral,F,43,NaT,9999.0,1,2025-08-14
4351,2025-01-09,Tier-1,Organic,F,25,2025-08-02,12.0,0,2025-08-14
4352,2024-10-10,Tier-2,Ads,F,18,2025-07-07,38.0,0,2025-08-14
4353,2025-07-16,Tier-3,Ads,F,25,2025-07-21,24.0,0,2025-08-14
4354,2025-06-03,Tier-3,Organic,M,31,2025-08-14,0.0,0,2025-08-14
4355,2025-03-17,Tier-3,Referral,M,30,2025-08-11,3.0,0,2025-08-14
4356,2025-03-20,Tier-1,Referral,M,33,2025-08-06,8.0,0,2025-08-14
4357,2025-02-20,Tier-3,Ads,F,24,NaT,9999.0,1,2025-08-14
4358,2025-06-14,Tier-3,Organic,F,26,2025-08-05,9.0,0,2025-08-14
4359,2025-06-25,Tier-3,Ads,M,18,2025-08-09,5.0,0,2025-08-14
4360,2025-04-06,Tier-2,Organic,F,31,2025-07-31,14.0,0,2025-08-14
4361,2024-05-21,Tier-2,Referral,M,19,2025-06-12,63.0,1,2025-08-14
4362,2024-04-25,Tier-2,Organic,M,29,2025-07-13,32.0,0,2025-08-14
4363,2024-04-16,Tier-2,Organic,F,22,2025-07-02,43.0,0,2025-08-14
4364,2025-06-29,Tier-2,Social,F,27,2025-08-08,6.0,0,2025-08-14
4365,2024-06-26,Tier-2,Organic,F,34,2025-04-25,111.0,1,2025-08-14
4366,2024-02-01,Tier-3,Referral,F,25,2024-10-21,297.0,1,2025-08-14
4367,2024-10-24,Tier-1,Ads,M,23,2025-05-30,76.0,1,2025-08-14
4368,2024-06-09,Tier-2,Organic,F,28,2025-05-14,92.0,1,2025-08-14
4369,2025-02-15,Tier-2,Organic,F,23,2025-05-31,75.0,1,2025-08-14
4370,2025-02-26,Tier-3,Referral,M,21,2025-08-06,8.0,0,2025-08-14
4371,2024-04-03,Tier-2,Referral,F,40,2025-05-27,79.0,1,2025-08-14
4372,2025-06-26,Tier-2,Organic,M,18,2025-08-11,3.0,0,2025-08-14
4373,2024-05-31,Tier-2,Organic,F,32,2025-03-20,147.0,1,2025-08-14
4374,2025-04-06,Tier-2,Referral,M,27,2025-07-31,14.0,0,2025-08-14
4375,2024-12-21,Tier-1,Social,F,22,2025-06-19,56.0,0,2025-08-14
4376,2025-06-19,Tier-1,Referral,F,30,2025-08-07,7.0,0,2025-08-14
4377,2024-08-05,Tier-1,Ads,F,28,2025-03-15,152.0,1,2025-08-14
4378,2024-12-19,Tier-2,Social,F,36,2025-08-10,4.0,0,2025-08-14
4379,2025-07-30,Tier-3,Organic,F,20,2025-08-14,0.0,0,2025-08-14
4380,2025-02-04,Tier-2,Organic,F,24,2025-08-07,7.0,0,2025-08-14
4381,2024-04-09,Tier-3,Organic,M,34,2025-03-07,160.0,1,2025-08-14
4382,2025-02-24,Tier-2,Social,M,26,2025-08-03,11.0,0,2025-08-14
4383,2024-11-01,Tier-1,Referral,M,31,NaT,9999.0,1,2025-08-14
4384,2024-09-06,Tier-1,Organic,M,35,2025-05-14,92.0,1,2025-08-14
4385,2025-03-04,Tier-3,Ads,F,31,2025-05-18,88.0,1,2025-08-14
4386,2024-10-02,Tier-2,Organic,F,24,2025-06-17,58.0,0,2025-08-14
4387,2024-11-10,Tier-1,Referral,F,25,2025-03-26,141.0,1,2025-08-14
4388,2024-11-10,Tier-2,Organic,F,35,2025-08-14,0.0,0,2025-08-14
4389,2024-03-30,Tier-3,Social,M,29,2025-02-18,177.0,1,2025-08-14
4390,2025-01-29,Tier-1,Organic,M,26,2025-07-14,31.0,0,2025-08-14
4391,2025-03-14,Tier-3,Ads,M,30,2025-06-04,71.0,1,2025-08-14
4392,2024-09-07,Tier-1,Organic,M,19,2025-05-27,79.0,1,2025-08-14
4393,2025-07-30,Tier-2,Organic,M,26,2025-08-12,2.0,0,2025-08-14
4394,2024-08-23,Tier-2,Ads,M,27,2025-06-07,68.0,1,2025-08-14
4395,2024-03-17,Tier-2,Ads,F,27,2025-02-01,194.0,1,2025-08-14
4396,2025-07-23,Tier-2,Organic,M,25,NaT,9999.0,1,2025-08-14
4397,2024-04-09,Tier-2,Ads,F,25,NaT,9999.0,1,2025-08-14
4398,2025-04-05,Tier-3,Ads,F,27,2025-06-02,73.0,1,2025-08-14
4399,2025-02-01,Tier-2,Organic,M,37,2025-07-21,24.0,0,2025-08-14
4400,2024-09-01,Tier-2,Ads,F,18,NaT,9999.0,1,2025-08-14
4401,2025-01-15,Tier-3,Ads,F,32,2025-06-21,54.0,0,2025-08-14
4402,2024-02-21,Tier-3,Organic,F,27,2024-11-11,276.0,1,2025-08-14
4403,2024-06-10,Tier-1,Ads,M,27,2025-05-11,95.0,1,2025-08-14
4404,2024-07-09,Tier-2,Referral,M,25,2025-01-03,223.0,1,2025-08-14
4405,2024-05-01,Tier-2,Referral,F,31,2024-12-06,251.0,1,2025-08-14
4406,2025-02-14,Tier-2,Organic,M,34,2025-06-23,52.0,0,2025-08-14
4407,2024-10-20,Tier-2,Ads,M,18,NaT,9999.0,1,2025-08-14
4408,2024-09-02,Tier-2,Referral,F,41,2025-07-31,14.0,0,2025-08-14
4409,2024-07-02,Tier-2,Organic,M,28,2025-01-13,213.0,1,2025-08-14
4410,2025-03-24,Tier-3,Ads,M,28,2025-03-31,136.0,1,2025-08-14
4411,2024-12-11,Tier-3,Organic,M,18,2025-07-10,35.0,0,2025-08-14
4412,2024-06-16,Tier-3,Organic,F,24,2025-07-04,41.0,0,2025-08-14
4413,2025-02-08,Tier-2,Ads,F,36,2025-07-28,17.0,0,2025-08-14
4414,2025-02-19,Tier-3,Organic,M,28,2025-03-10,157.0,1,2025-08-14
4415,2025-06-07,Tier-2,Organic,F,30,2025-06-22,53.0,0,2025-08-14
4416,2024-02-05,Tier-2,Organic,F,25,2025-05-21,85.0,1,2025-08-14
4417,2024-01-16,Tier-3,Organic,F,40,2025-01-31,195.0,1,2025-08-14
4418,2024-07-24,Tier-1,Ads,M,27,2024-11-07,280.0,1,2025-08-14
4419,2025-05-08,Tier-1,Referral,F,35,2025-08-11,3.0,0,2025-08-14
4420,2025-02-26,Tier-3,Organic,M,27,2025-05-17,89.0,1,2025-08-14
4421,2024-07-23,Tier-3,Ads,M,30,2024-10-14,304.0,1,2025-08-14
4422,2024-06-05,Tier-1,Organic,F,30,2024-07-08,402.0,1,2025-08-14
4423,2025-02-18,Tier-3,Organic,F,34,2025-07-23,22.0,0,2025-08-14
4424,2024-10-25,Tier-2,Social,M,32,2025-06-10,65.0,1,2025-08-14
4425,2024-01-19,Tier-3,Ads,M,24,2024-09-21,327.0,1,2025-08-14
4426,2025-05-13,Tier-1,Organic,M,35,2025-07-03,42.0,0,2025-08-14
4427,2024-05-17,Tier-3,Ads,F,21,2025-07-26,19.0,0,2025-08-14
4428,2025-07-21,Tier-3,Organic,F,20,2025-08-12,2.0,0,2025-08-14
4429,2024-02-12,Tier-2,Referral,M,26,2024-04-06,495.0,1,2025-08-14
4430,2024-10-30,Tier-3,Organic,M,30,2025-03-31,136.0,1,2025-08-14
4431,2024-10-22,Tier-3,Referral,F,21,2025-08-01,13.0,0,2025-08-14
4432,2024-10-16,Tier-2,Organic,F,27,2025-07-21,24.0,0,2025-08-14
4433,2024-12-31,Tier-3,Ads,F,18,2025-03-27,140.0,1,2025-08-14
4434,2025-01-03,Tier-3,Social,F,26,NaT,9999.0,1,2025-08-14
4435,2024-05-08,Tier-1,Organic,M,34,2025-05-13,93.0,1,2025-08-14
4436,2024-10-01,Tier-1,Organic,F,22,2025-06-22,53.0,0,2025-08-14
4437,2024-09-13,Tier-2,Ads,F,20,2025-04-30,106.0,1,2025-08-14
4438,2025-01-10,Tier-2,Organic,M,30,2025-07-09,36.0,0,2025-08-14
4439,2024-03-28,Tier-1,Ads,M,22,2025-01-30,196.0,1,2025-08-14
4440,2024-08-03,Tier-1,Ads,M,43,NaT,9999.0,1,2025-08-14
4441,2024-12-24,Tier-3,Organic,M,29,2025-06-08,67.0,1,2025-08-14
4442,2025-04-25,Tier-3,Ads,F,34,2025-08-08,6.0,0,2025-08-14
4443,2024-10-10,Tier-3,Organic,M,19,2025-01-14,212.0,1,2025-08-14
4444,2024-04-16,Tier-3,Social,F,30,2024-12-25,232.0,1,2025-08-14
4445,2025-04-27,Tier-2,Organic,F,21,2025-07-25,20.0,0,2025-08-14
4446,2024-01-24,Tier-2,Referral,F,26,2025-06-28,47.0,0,2025-08-14
4447,2024-08-19,Tier-1,Organic,M,23,2025-03-18,149.0,1,2025-08-14
4448,2024-02-13,Tier-2,Ads,F,34,2025-04-16,120.0,1,2025-08-14
4449,2025-01-20,Tier-1,Organic,F,30,2025-08-06,8.0,0,2025-08-14
4450,2025-04-25,Tier-1,Organic,F,28,2025-07-24,21.0,0,2025-08-14
4451,2024-03-18,Tier-1,Organic,F,36,2025-05-22,84.0,1,2025-08-14
4452,2024-11-13,Tier-2,Ads,F,28,2025-08-11,3.0,0,2025-08-14
4453,2024-05-22,Tier-3,Organic,F,34,2025-07-17,28.0,0,2025-08-14
4454,2025-05-30,Tier-1,Organic,F,39,2025-08-08,6.0,0,2025-08-14
4455,2024-07-30,Tier-2,Social,F,28,NaT,9999.0,1,2025-08-14
4456,2025-05-27,Tier-2,Organic,F,29,2025-08-11,3.0,0,2025-08-14
4457,2024-11-20,Tier-2,Referral,M,34,2025-08-11,3.0,0,2025-08-14
4458,2025-06-09,Tier-3,Organic,F,37,2025-08-09,5.0,0,2025-08-14
4459,2024-08-09,Tier-1,Organic,F,28,2025-07-20,25.0,0,2025-08-14
4460,2025-04-30,Tier-1,Organic,M,23,2025-07-27,18.0,0,2025-08-14
4461,2025-03-30,Tier-2,Ads,M,33,2025-04-25,111.0,1,2025-08-14
4462,2024-04-17,Tier-2,Organic,M,31,2025-03-09,158.0,1,2025-08-14
4463,2025-05-01,Tier-2,Referral,F,33,NaT,9999.0,1,2025-08-14
4464,2025-01-04,Tier-1,Social,M,32,2025-07-10,35.0,0,2025-08-14
4465,2025-01-27,Tier-3,Organic,F,29,2025-05-17,89.0,1,2025-08-14
4466,2024-04-28,Tier-1,Organic,F,29,2025-07-02,43.0,0,2025-08-14
4467,2025-05-23,Tier-2,Organic,F,32,2025-07-29,16.0,0,2025-08-14
4468,2024-12-19,Tier-3,Ads,M,18,2025-04-30,106.0,1,2025-08-14
4469,2025-07-10,Tier-2,Organic,M,36,2025-08-10,4.0,0,2025-08-14
4470,2024-11-08,Tier-2,Social,F,30,2025-07-25,20.0,0,2025-08-14
4471,2024-03-04,Tier-2,Referral,M,22,NaT,9999.0,1,2025-08-14
4472,2024-09-14,Tier-2,Social,F,29,2025-06-26,49.0,0,2025-08-14
4473,2024-01-06,Tier-3,Organic,F,36,2025-08-12,2.0,0,2025-08-14
4474,2024-11-12,Tier-3,Organic,M,29,2025-07-11,34.0,0,2025-08-14
4475,2025-02-21,Tier-2,Organic,M,23,2025-06-18,57.0,0,2025-08-14
4476,2024-01-17,Tier-3,Ads,F,19,2024-03-20,512.0,1,2025-08-14
4477,2024-10-08,Tier-1,Ads,F,44,2025-07-29,16.0,0,2025-08-14
4478,2025-02-07,Tier-1,Referral,F,18,2025-08-11,3.0,0,2025-08-14
4479,2025-07-06,Tier-3,Ads,M,30,2025-08-03,11.0,0,2025-08-14
4480,2025-03-17,Tier-2,Organic,F,24,2025-07-28,17.0,0,2025-08-14
4481,2024-12-31,Tier-3,Organic,M,34,2025-06-26,49.0,0,2025-08-14
4482,2024-12-20,Tier-2,Ads,F,20,NaT,9999.0,1,2025-08-14
4483,2024-12-20,Tier-2,Ads,F,38,2025-03-09,158.0,1,2025-08-14
4484,2024-11-05,Tier-3,Ads,F,27,2024-12-21,236.0,1,2025-08-14
4485,2025-02-16,Tier-3,Organic,M,26,2025-06-05,70.0,1,2025-08-14
4486,2024-08-19,Tier-3,Referral,M,25,2025-03-11,156.0,1,2025-08-14
4487,2025-04-05,Tier-2,Referral,M,24,2025-07-20,25.0,0,2025-08-14
4488,2024-03-30,Tier-2,Organic,M,25,2025-05-03,103.0,1,2025-08-14
4489,2024-05-29,Tier-3,Organic,M,32,2025-01-18,208.0,1,2025-08-14
4490,2025-08-06,Tier-3,Ads,F,18,NaT,9999.0,1,2025-08-14
4491,2025-03-30,Tier-2,Ads,M,23,2025-07-22,23.0,0,2025-08-14
4492,2025-01-23,Tier-3,Organic,M,37,2025-06-04,71.0,1,2025-08-14
4493,2024-11-03,Tier-3,Ads,M,27,2025-07-04,41.0,0,2025-08-14
4494,2024-09-13,Tier-2,Organic,M,24,2025-05-25,81.0,1,2025-08-14
4495,2025-07-10,Tier-2,Ads,M,19,2025-07-29,16.0,0,2025-08-14
4496,2025-01-08,Tier-2,Organic,M,20,2025-05-16,90.0,1,2025-08-14
4497,2025-07-05,Tier-1,Organic,F,34,2025-08-11,3.0,0,2025-08-14
4498,2024-07-10,Tier-1,Ads,F,22,2025-06-21,54.0,0,2025-08-14
4499,2025-06-06,Tier-3,Organic,F,33,2025-07-17,28.0,0,2025-08-14
4500,2025-01-16,Tier-2,Organic,M,21,2025-06-25,50.0,0,2025-08-14
4501,2025-03-11,Tier-1,Ads,F,27,2025-08-01,13.0,0,2025-08-14
4502,2024-05-14,Tier-2,Social,M,27,2024-10-21,297.0,1,2025-08-14
4503,2024-06-27,Tier-2,Ads,F,23,2025-07-25,20.0,0,2025-08-14
4504,2024-08-08,Tier-3,Organic,M,28,2025-03-11,156.0,1,2025-08-14
4505,2024-08-09,Tier-2,Organic,F,18,2025-07-16,29.0,0,2025-08-14
4506,2025-07-04,Tier-2,Organic,M,27,2025-08-10,4.0,0,2025-08-14
4507,2025-07-09,Tier-1,Organic,M,30,2025-07-30,15.0,0,2025-08-14
4508,2024-11-08,Tier-3,Organic,F,22,2025-07-04,41.0,0,2025-08-14
4509,2024-10-21,Tier-3,Organic,M,29,2024-12-31,226.0,1,2025-08-14
4510,2025-06-17,Tier-3,Ads,F,28,2025-07-29,16.0,0,2025-08-14
4511,2024-06-05,Tier-2,Ads,M,29,NaT,9999.0,1,2025-08-14
4512,2025-03-27,Tier-3,Ads,F,19,2025-07-25,20.0,0,2025-08-14
4513,2024-01-03,Tier-1,Social,M,28,2025-03-12,155.0,1,2025-08-14
4514,2024-07-19,Tier-1,Organic,F,18,2025-06-15,60.0,0,2025-08-14
4515,2025-01-23,Tier-2,Social,F,23,2025-06-03,72.0,1,2025-08-14
4516,2024-11-18,Tier-1,Ads,F,27,NaT,9999.0,1,2025-08-14
4517,2024-12-10,Tier-2,Organic,M,29,2025-05-29,77.0,1,2025-08-14
4518,2025-02-19,Tier-2,Social,M,20,2025-07-16,29.0,0,2025-08-14
4519,2024-04-06,Tier-2,Ads,F,26,2025-03-26,141.0,1,2025-08-14
4520,2025-06-24,Tier-3,Organic,M,33,2025-08-09,5.0,0,2025-08-14
4521,2024-12-24,Tier-1,Organic,F,21,2025-07-17,28.0,0,2025-08-14
4522,2024-04-18,Tier-3,Organic,F,18,2024-09-09,339.0,1,2025-08-14
4523,2025-03-25,Tier-2,Social,F,31,2025-06-08,67.0,1,2025-08-14
4524,2025-06-06,Tier-2,Organic,F,21,2025-07-27,18.0,0,2025-08-14
4525,2024-04-04,Tier-1,Social,F,23,2024-10-28,290.0,1,2025-08-14
4526,2024-05-11,Tier-2,Organic,F,28,2024-09-12,336.0,1,2025-08-14
4527,2025-07-19,Tier-3,Organic,F,28,2025-08-13,1.0,0,2025-08-14
4528,2024-08-29,Tier-3,Organic,M,34,2025-03-18,149.0,1,2025-08-14
4529,2025-01-11,Tier-1,Organic,F,26,2025-07-17,28.0,0,2025-08-14
4530,2024-07-13,Tier-2,Organic,F,28,2025-05-14,92.0,1,2025-08-14
4531,2024-09-14,Tier-2,Ads,F,18,NaT,9999.0,1,2025-08-14
4532,2024-10-30,Tier-1,Organic,F,32,2025-08-11,3.0,0,2025-08-14
4533,2025-05-15,Tier-3,Referral,F,23,2025-08-13,1.0,0,2025-08-14
4534,2025-08-02,Tier-2,Referral,M,49,2025-08-11,3.0,0,2025-08-14
4535,2024-07-08,Tier-2,Organic,M,26,2025-06-20,55.0,0,2025-08-14
4536,2024-12-04,Tier-2,Referral,F,30,2025-04-04,132.0,1,2025-08-14
4537,2024-01-19,Tier-1,Referral,F,32,2024-12-07,250.0,1,2025-08-14
4538,2025-02-18,Tier-3,Ads,M,27,2025-05-24,82.0,1,2025-08-14
4539,2024-03-02,Tier-1,Organic,M,30,2025-07-27,18.0,0,2025-08-14
4540,2024-03-07,Tier-2,Organic,F,42,2025-08-08,6.0,0,2025-08-14
4541,2024-06-23,Tier-3,Referral,F,23,2025-05-14,92.0,1,2025-08-14
4542,2025-01-15,Tier-2,Organic,M,18,2025-08-04,10.0,0,2025-08-14
4543,2025-06-02,Tier-2,Organic,F,19,2025-06-06,69.0,1,2025-08-14
4544,2024-08-20,Tier-2,Organic,M,34,2025-07-09,36.0,0,2025-08-14
4545,2025-06-17,Tier-3,Organic,F,24,2025-07-25,20.0,0,2025-08-14
4546,2024-12-15,Tier-3,Organic,M,43,2025-06-10,65.0,1,2025-08-14
4547,2024-05-04,Tier-3,Organic,F,32,2025-05-04,102.0,1,2025-08-14
4548,2025-08-07,Tier-2,Organic,M,23,2025-08-14,0.0,0,2025-08-14
4549,2024-02-07,Tier-2,Organic,F,22,2024-12-31,226.0,1,2025-08-14
4550,2024-09-04,Tier-2,Organic,F,25,2025-02-21,174.0,1,2025-08-14
4551,2025-08-10,Tier-3,Ads,M,18,2025-08-14,0.0,0,2025-08-14
4552,2024-05-20,Tier-2,Referral,F,29,2025-03-29,138.0,1,2025-08-14
4553,2024-04-06,Tier-2,Organic,F,32,2025-08-13,1.0,0,2025-08-14
4554,2025-08-14,Tier-3,Organic,M,21,2025-08-14,0.0,0,2025-08-14
4555,2024-09-12,Tier-1,Organic,F,18,2025-06-06,69.0,1,2025-08-14
4556,2024-12-19,Tier-2,Referral,M,22,2025-03-13,154.0,1,2025-08-14
4557,2025-04-19,Tier-3,Ads,F,34,2025-05-07,99.0,1,2025-08-14
4558,2025-06-10,Tier-3,Organic,M,33,2025-08-05,9.0,0,2025-08-14
4559,2025-01-02,Tier-2,Ads,M,29,2025-08-05,9.0,0,2025-08-14
4560,2025-06-18,Tier-2,Organic,F,38,2025-08-12,2.0,0,2025-08-14
4561,2024-09-21,Tier-1,Organic,F,18,2025-01-28,198.0,1,2025-08-14
4562,2024-10-31,Tier-2,Organic,F,26,2025-07-24,21.0,0,2025-08-14
