order_id,customer_id,order_date,gmv,discount_pct,payment_method
12388,4199,2024-08-31,1243.43,5,Prepaid
12389,4200,2025-06-19,600.73,0,COD
12390,4200,2025-01-21,393.35,10,Prepaid
12391,4201,2025-07-26,933.17,20,Prepaid
12392,4201,2025-06-16,1036.19,20,Prepaid
12393,4201,2025-03-06,1030.49,5,Prepaid
12394,4201,2025-05-02,897.47,20,Prepaid
12395,4201,2025-08-12,970.92,5,COD
12396,4201,2025-05-01,1577.7,5,COD
12397,4201,2025-07-17,745.78,5,COD
12398,4202,2024-09-24,743.15,10,Prepaid
12399,4202,2025-02-13,603.48,0,Prepaid
12400,4202,2024-09-09,501.83,25,Prepaid
12401,4202,2024-11-17,985.63,0,COD
12402,4202,2024-02-06,1178.44,25,Prepaid
12403,4202,2025-03-27,422.06,20,Prepaid
12404,4203,2025-06-20,572.61,15,COD
12405,4203,2024-10-01,798.41,20,COD
12406,4203,2024-11-12,1273.22,5,COD
12407,4204,2025-04-30,880.35,15,Prepaid
12408,4204,2024-10-04,1232.78,25,COD
12409,4205,2024-11-30,352.83,5,Prepaid
12410,4205,2024-11-10,792.41,5,Prepaid
12411,4205,2025-06-16,1164.02,20,Prepaid
12412,4205,2024-03-12,1019.25,20,COD
12413,4205,2025-02-10,1249.38,5,COD
12414,4206,2025-07-03,1057.51,5,COD
12415,4207,2025-06-28,2490.94,5,Prepaid
12416,4207,2025-01-16,2225.3,20,COD
12417,4209,2025-01-10,715.25,10,COD
12418,4209,2025-07-06,903.92,10,Prepaid
12419,4209,2024-11-19,340.23,5,Prepaid
12420,4209,2025-01-19,1123.0,5,COD
12421,4210,2025-07-14,539.18,20,COD
12422,4210,2025-05-14,2037.86,10,COD
12423,4210,2025-07-03,632.8,20,Prepaid
12424,4211,2025-06-24,1214.09,15,COD
12425,4212,2024-12-30,449.9,15,COD
12426,4212,2025-04-29,2440.35,5,COD
12427,4212,2025-03-13,583.54,20,COD
12428,4212,2025-05-15,943.69,25,Prepaid
12429,4212,2025-03-23,847.55,0,COD
12430,4213,2025-08-13,1086.74,0,COD
12431,4213,2025-08-11,2244.82,15,COD
12432,4213,2025-08-13,564.58,30,COD
12433,4214,2024-11-02,2120.94,15,COD
12434,4214,2025-03-09,2074.21,5,COD
12435,4214,2025-01-01,665.13,10,Prepaid
12436,4214,2025-08-07,1653.39,25,COD
12437,4215,2025-08-10,2045.45,10,Prepaid
12438,4215,2025-08-13,810.55,20,COD
12439,4215,2025-08-11,387.25,15,COD
12440,4216,2024-12-05,1029.19,10,Prepaid
12441,4216,2025-01-01,2023.38,15,COD
12442,4216,2025-03-24,1273.78,15,COD
12443,4216,2024-06-04,1330.13,0,COD
12444,4217,2025-05-17,2205.56,15,Prepaid
12445,4217,2025-05-27,4475.29,15,Prepaid
12446,4217,2025-07-09,1989.0,5,COD
12447,4218,2025-07-24,999.69,5,Prepaid
12448,4218,2025-06-04,796.24,10,COD
12449,4218,2025-06-17,448.89,15,Prepaid
12450,4219,2025-05-22,964.5,5,Prepaid
12451,4219,2025-07-08,1260.26,5,COD
12452,4219,2025-07-24,1640.6,10,Prepaid
12453,4220,2025-06-17,798.0,0,COD
12454,4220,2025-07-06,1237.3,25,COD
12455,4220,2025-07-10,1330.85,10,Prepaid
12456,4221,2025-07-21,800.17,20,Prepaid
12457,4221,2025-04-26,2613.63,15,COD
12458,4221,2025-04-04,753.98,15,COD
12459,4221,2025-04-03,722.65,5,COD
12460,4222,2024-06-09,2424.29,10,Prepaid
12461,4222,2024-11-04,2724.55,20,COD
12462,4223,2024-12-06,654.47,20,COD
12463,4223,2025-05-12,441.15,5,COD
12464,4224,2025-02-13,1534.03,10,Prepaid
12465,4224,2025-07-15,1802.93,0,Prepaid
12466,4224,2025-05-06,996.08,15,COD
12467,4224,2025-05-03,887.63,0,COD
12468,4225,2025-07-05,1142.57,15,Prepaid
12469,4225,2025-02-25,948.28,0,COD
12470,4225,2025-01-02,1388.65,5,Prepaid
12471,4226,2025-01-16,1543.48,15,COD
12472,4226,2024-12-29,593.49,10,COD
12473,4227,2025-04-12,1066.29,10,Prepaid
12474,4227,2025-08-06,1061.52,5,COD
12475,4228,2024-09-13,484.78,20,Prepaid
12476,4228,2025-04-07,1302.72,10,Prepaid
12477,4228,2025-05-14,866.61,5,COD
12478,4229,2025-04-15,575.04,15,Prepaid
12479,4229,2025-06-10,697.94,15,Prepaid
12480,4229,2025-05-26,539.99,10,COD
12481,4230,2025-07-31,2063.01,5,Prepaid
12482,4231,2025-01-09,1686.75,5,COD
12483,4231,2025-01-08,520.57,10,COD
12484,4231,2024-11-01,1937.17,15,COD
12485,4232,2024-12-04,1520.43,5,Prepaid
12486,4232,2025-02-03,574.42,5,Prepaid
12487,4233,2025-06-11,394.44,0,COD
12488,4233,2025-05-16,228.53,30,Prepaid
12489,4233,2025-05-24,1591.27,20,Prepaid
12490,4233,2025-06-20,434.49,15,Prepaid
12491,4234,2024-12-08,688.56,20,COD
12492,4234,2025-06-25,2121.92,0,COD
12493,4235,2025-08-04,1364.86,0,COD
12494,4235,2025-08-07,886.72,10,COD
12495,4235,2025-08-10,609.74,30,COD
12496,4235,2025-08-01,1306.77,5,Prepaid
12497,4237,2025-04-22,1297.24,10,COD
12498,4237,2025-05-23,1238.43,15,COD
12499,4237,2025-06-17,806.23,20,COD
12500,4238,2025-06-16,1901.15,5,COD
12501,4239,2025-07-26,641.92,10,COD
12502,4239,2025-01-31,1007.12,15,COD
12503,4239,2025-03-13,886.77,15,COD
12504,4239,2025-06-09,1333.52,5,Prepaid
12505,4239,2025-05-23,791.94,5,COD
12506,4240,2024-11-27,1300.25,0,COD
12507,4240,2025-06-09,2083.62,5,Prepaid
12508,4240,2024-11-25,521.67,25,Prepaid
12509,4240,2025-07-06,1340.06,5,COD
12510,4240,2024-07-25,625.68,5,COD
12511,4241,2025-02-18,1770.23,0,Prepaid
12512,4241,2024-11-18,1081.73,25,Prepaid
12513,4242,2024-12-23,702.38,20,COD
12514,4242,2024-10-14,1509.96,0,COD
12515,4242,2025-06-26,524.3,10,COD
12516,4243,2025-03-16,439.87,20,Prepaid
12517,4243,2025-01-26,689.43,5,COD
12518,4244,2024-06-19,625.44,20,Prepaid
12519,4244,2025-05-24,992.08,5,COD
12520,4244,2024-05-27,2270.02,0,Prepaid
12521,4244,2025-02-24,264.44,15,COD
12522,4246,2025-03-03,543.62,0,Prepaid
12523,4247,2024-12-07,2328.85,0,COD
12524,4247,2025-04-03,2027.39,20,COD
12525,4247,2025-07-23,993.86,10,COD
12526,4247,2025-04-03,1046.78,15,Prepaid
12527,4248,2025-05-10,910.03,10,COD
12528,4248,2025-08-01,932.3,0,Prepaid
12529,4248,2025-04-22,1042.25,20,COD
12530,4248,2025-05-05,1202.62,10,COD
12531,4249,2024-08-04,979.16,0,COD
12532,4250,2025-06-25,849.93,0,Prepaid
12533,4250,2025-04-02,298.01,5,COD
12534,4251,2025-07-31,906.61,10,Prepaid
12535,4251,2025-03-15,1834.3,0,COD
12536,4251,2024-11-30,1403.19,10,Prepaid
12537,4252,2025-08-04,652.03,25,COD
12538,4252,2025-08-07,857.9,15,COD
12539,4253,2024-08-13,1466.03,0,Prepaid
12540,4253,2024-10-26,2550.4,0,COD
12541,4253,2025-05-26,355.77,20,Prepaid
12542,4254,2025-05-12,1826.26,5,Prepaid
12543,4254,2025-05-18,824.79,10,Prepaid
12544,4254,2025-06-18,883.91,0,COD
12545,4255,2025-04-26,512.48,15,COD
12546,4255,2025-01-24,611.7,5,COD
12547,4255,2025-02-12,1027.51,15,COD
12548,4255,2025-06-22,1100.46,0,COD
12549,4255,2025-08-11,273.88,0,COD
12550,4256,2025-07-26,798.89,0,Prepaid
12551,4256,2025-03-22,2058.34,15,COD
12552,4256,2024-07-31,1168.33,15,COD
12553,4256,2025-04-23,288.84,25,COD
12554,4257,2025-06-24,645.21,15,Prepaid
12555,4258,2025-04-11,656.56,0,Prepaid
12556,4258,2025-01-31,1816.77,10,Prepaid
12557,4258,2025-03-02,592.21,5,COD
12558,4259,2025-06-03,540.12,10,COD
12559,4259,2025-06-05,4097.6,10,COD
12560,4259,2024-12-10,1581.42,20,COD
12561,4260,2025-07-11,930.92,20,Prepaid
12562,4260,2025-05-10,511.3,5,COD
12563,4260,2025-05-26,2297.08,0,COD
12564,4260,2025-05-27,694.77,10,COD
12565,4261,2025-03-01,355.98,10,COD
12566,4261,2025-02-21,1079.64,30,COD
12567,4262,2025-05-02,737.82,0,Prepaid
12568,4262,2025-07-23,324.58,10,Prepaid
12569,4262,2025-07-29,1186.85,20,Prepaid
12570,4262,2025-07-02,419.35,10,COD
12571,4262,2025-07-19,1426.66,25,Prepaid
12572,4262,2025-06-21,660.34,5,Prepaid
12573,4263,2025-08-14,927.67,20,COD
12574,4263,2025-06-21,1340.19,15,COD
12575,4263,2025-05-11,1542.88,10,COD
12576,4264,2025-07-21,726.71,5,COD
12577,4264,2025-06-25,757.92,0,Prepaid
12578,4264,2025-05-31,1791.4,15,Prepaid
12579,4264,2025-07-05,1389.47,0,Prepaid
12580,4264,2025-07-09,1310.43,10,COD
12581,4265,2025-05-23,753.17,5,COD
12582,4265,2025-08-10,917.39,10,COD
12583,4266,2025-08-09,907.96,15,COD
12584,4266,2025-08-09,745.83,0,COD
12585,4267,2024-06-05,643.75,5,COD
12586,4267,2024-09-03,708.13,15,COD
12587,4267,2025-04-01,1552.97,30,COD
12588,4267,2024-09-16,847.44,20,COD
12589,4268,2025-08-12,5201.97,0,COD
12590,4269,2024-03-29,1215.63,5,Prepaid
12591,4269,2024-10-21,727.7,0,Prepaid
12592,4269,2024-08-04,963.87,30,COD
12593,4269,2024-09-01,608.32,0,COD
12594,4270,2024-12-19,387.11,10,COD
12595,4270,2025-06-01,504.87,15,Prepaid
12596,4270,2025-04-25,622.53,10,COD
12597,4272,2025-06-21,459.99,10,COD
12598,4272,2025-06-02,1599.4,0,COD
12599,4272,2025-06-08,508.12,25,COD
12600,4272,2025-06-14,632.02,10,COD
12601,4273,2025-01-17,823.75,15,Prepaid
12602,4273,2025-01-22,708.66,10,COD
12603,4273,2025-04-08,1191.54,5,COD
12604,4273,2025-01-15,714.97,10,Prepaid
12605,4274,2025-02-27,1154.97,20,COD
12606,4274,2025-05-08,827.1,10,COD
12607,4275,2024-03-24,793.89,10,COD
12608,4275,2025-01-25,793.85,10,COD
12609,4275,2024-07-11,1354.2,10,COD
12610,4276,2025-07-21,428.9,0,Prepaid
12611,4277,2025-02-09,680.1,30,COD
12612,4277,2025-05-08,732.5,5,COD
12613,4277,2025-04-07,1505.54,5,Prepaid
12614,4278,2025-01-13,1308.62,20,COD
12615,4278,2024-04-08,1768.19,0,Prepaid
12616,4278,2024-04-09,1212.21,0,COD
12617,4278,2025-05-14,1534.53,15,Prepaid
12618,4279,2025-01-03,2724.82,5,Prepaid
12619,4279,2024-04-27,1549.71,0,COD
12620,4279,2024-10-25,774.21,5,Prepaid
12621,4280,2025-05-16,1928.59,5,Prepaid
12622,4280,2025-05-23,579.52,30,COD
12623,4280,2025-03-11,494.01,20,Prepaid
12624,4280,2025-06-11,586.53,0,COD
12625,4281,2025-06-08,896.89,15,Prepaid
12626,4281,2025-06-26,865.88,15,COD
12627,4281,2025-06-29,2302.25,5,COD
12628,4281,2025-08-05,242.41,20,Prepaid
12629,4281,2025-06-18,3313.16,0,Prepaid
12630,4281,2025-07-29,1132.06,5,Prepaid
12631,4282,2024-04-28,1540.4,10,COD
12632,4283,2024-10-20,483.79,15,Prepaid
12633,4284,2025-04-13,1149.22,0,Prepaid
12634,4284,2025-02-19,250.42,20,Prepaid
12635,4285,2025-08-01,345.98,5,Prepaid
12636,4285,2024-10-10,910.38,15,Prepaid
12637,4285,2025-03-25,942.68,15,COD
12638,4285,2025-07-16,1436.88,25,COD
12639,4285,2024-12-02,2049.41,5,Prepaid
12640,4286,2025-06-22,1672.99,15,Prepaid
12641,4286,2025-07-01,2444.31,0,COD
12642,4286,2025-07-15,526.22,25,Prepaid
12643,4287,2025-03-14,560.46,20,COD
12644,4287,2025-03-23,1141.05,30,Prepaid
12645,4287,2025-06-16,608.6,5,COD
12646,4287,2025-01-07,1848.58,20,Prepaid
12647,4288,2025-07-15,1487.7,20,COD
12648,4288,2025-06-25,527.48,30,Prepaid
12649,4289,2025-04-15,967.01,5,Prepaid
12650,4289,2025-01-13,615.82,10,Prepaid
12651,4290,2024-11-19,963.91,25,COD
12652,4291,2025-05-09,1842.14,0,Prepaid
12653,4291,2025-06-06,871.41,15,Prepaid
12654,4291,2025-04-17,1087.95,0,COD
12655,4291,2025-08-02,1464.62,10,COD
12656,4291,2025-05-01,3277.19,15,Prepaid
12657,4291,2025-06-08,3649.84,0,COD
12658,4291,2025-05-11,656.01,10,Prepaid
12659,4292,2025-05-12,1410.18,5,COD
12660,4292,2025-07-04,597.5,5,COD
12661,4292,2025-04-29,1116.3,15,Prepaid
12662,4292,2025-06-10,1311.64,20,COD
12663,4292,2025-06-21,1164.86,15,Prepaid
12664,4293,2024-12-31,1281.87,20,COD
12665,4293,2025-02-13,1247.76,10,COD
12666,4293,2024-09-05,851.0,0,COD
12667,4294,2024-07-10,1740.06,5,COD
12668,4294,2025-07-25,723.55,10,COD
12669,4294,2025-04-13,2060.19,10,COD
12670,4295,2025-08-10,1425.56,20,COD
12671,4295,2025-08-14,503.51,25,COD
12672,4296,2025-07-10,1014.89,15,Prepaid
12673,4296,2025-04-23,1314.23,0,COD
12674,4296,2024-04-01,1129.12,5,COD
12675,4296,2024-09-18,1874.88,5,COD
12676,4296,2024-05-21,1420.7,15,Prepaid
12677,4299,2024-10-17,534.3,20,Prepaid
12678,4299,2025-06-14,1357.66,20,COD
12679,4300,2025-04-21,736.7,10,COD
12680,4300,2024-09-09,828.59,20,Prepaid
12681,4300,2024-07-22,1721.99,25,COD
12682,4300,2025-06-15,1509.32,10,Prepaid
12683,4300,2025-06-22,791.46,20,COD
12684,4300,2024-07-17,733.34,10,COD
12685,4300,2024-07-05,836.71,15,COD
12686,4301,2024-08-10,335.54,20,Prepaid
12687,4301,2025-06-11,928.13,25,Prepaid
12688,4301,2025-08-03,234.0,25,Prepaid
12689,4302,2025-07-03,2252.74,20,COD
12690,4302,2025-06-09,326.49,0,Prepaid
12691,4302,2025-08-01,2006.25,0,Prepaid
12692,4303,2024-04-20,1116.94,15,Prepaid
12693,4304,2025-03-27,1446.59,10,Prepaid
12694,4305,2025-08-05,2466.95,10,COD
12695,4305,2025-08-01,541.93,15,Prepaid
12696,4305,2025-08-14,907.89,5,Prepaid
12697,4306,2025-03-06,1167.27,5,Prepaid
12698,4306,2025-01-15,991.96,20,Prepaid
12699,4306,2024-02-23,1499.98,15,COD
12700,4306,2025-07-16,736.58,15,COD
12701,4306,2025-03-28,991.02,15,COD
12702,4307,2024-05-23,1136.5,20,COD
12703,4307,2024-07-28,1739.01,0,Prepaid
12704,4309,2025-06-10,456.16,30,Prepaid
12705,4309,2025-07-12,540.37,5,COD
12706,4310,2025-03-28,1509.91,0,Prepaid
12707,4310,2024-05-29,216.34,10,Prepaid
12708,4310,2025-02-06,752.82,0,COD
12709,4311,2025-07-25,2379.69,10,COD
12710,4311,2024-12-31,1821.97,5,COD
12711,4311,2025-03-29,521.6,20,COD
12712,4311,2024-12-01,826.4,25,COD
12713,4311,2024-12-12,355.76,0,COD
12714,4312,2025-06-24,2605.34,10,COD
12715,4312,2025-07-05,3433.77,5,COD
12716,4312,2025-07-13,1419.68,15,COD
12717,4312,2025-07-29,866.92,10,Prepaid
12718,4313,2024-04-17,602.07,10,Prepaid
12719,4313,2024-07-03,1104.16,20,COD
12720,4313,2024-07-15,480.93,10,COD
12721,4313,2024-12-20,833.11,15,Prepaid
12722,4313,2024-03-18,1297.89,5,Prepaid
12723,4313,2024-07-14,1132.66,15,COD
12724,4314,2025-03-11,596.38,20,Prepaid
12725,4315,2025-04-05,1996.16,5,Prepaid
12726,4315,2024-12-04,583.01,10,Prepaid
12727,4316,2025-05-16,1456.63,0,COD
12728,4316,2025-05-31,687.77,0,Prepaid
12729,4316,2025-03-05,2316.58,5,Prepaid
12730,4317,2025-08-11,775.56,0,Prepaid
12731,4317,2025-08-12,1038.72,15,COD
12732,4318,2024-07-21,749.97,0,COD
12733,4318,2025-05-08,2449.9,5,Prepaid
12734,4318,2025-07-14,545.94,20,Prepaid
12735,4319,2025-07-18,297.09,5,Prepaid
12736,4319,2025-01-17,619.3,5,Prepaid
12737,4320,2025-06-28,927.16,5,COD
12738,4320,2024-08-22,684.67,25,COD
12739,4320,2024-10-31,1365.06,5,COD
12740,4320,2024-06-09,1606.95,0,COD
12741,4321,2025-07-13,1578.3,0,COD
12742,4322,2024-11-26,861.38,20,Prepaid
12743,4323,2025-05-15,947.61,15,COD
12744,4323,2024-11-04,408.3,0,COD
12745,4323,2025-02-28,2656.46,0,COD
12746,4324,2025-06-27,1080.16,20,COD
12747,4325,2025-05-14,1201.3,0,Prepaid
12748,4325,2025-05-09,1261.71,30,COD
12749,4325,2025-06-12,629.02,5,Prepaid
12750,4325,2025-06-23,501.34,25,Prepaid
12751,4325,2025-07-11,996.91,5,COD
12752,4325,2025-07-07,1272.26,10,Prepaid
12753,4325,2025-07-14,966.46,0,Prepaid
12754,4326,2024-05-11,418.24,30,COD
12755,4326,2024-10-19,2480.26,0,Prepaid
12756,4327,2025-06-26,607.25,5,Prepaid
12757,4327,2025-08-05,2284.96,5,Prepaid
12758,4327,2025-06-26,755.1,0,Prepaid
12759,4327,2025-07-11,467.31,15,COD
12760,4327,2025-08-09,1426.93,0,Prepaid
12761,4329,2025-03-31,1143.17,15,Prepaid
12762,4329,2025-05-20,1732.57,25,Prepaid
12763,4329,2024-12-22,1478.61,0,Prepaid
12764,4330,2025-06-19,733.33,15,Prepaid
12765,4330,2025-07-09,1001.06,0,Prepaid
12766,4330,2025-06-30,1979.98,20,COD
12767,4330,2025-08-12,476.29,5,Prepaid
12768,4330,2025-04-23,822.71,25,Prepaid
12769,4330,2025-04-20,976.73,0,Prepaid
12770,4330,2025-04-26,2679.55,0,Prepaid
12771,4331,2025-07-14,2747.55,10,COD
12772,4331,2025-03-13,1288.68,5,Prepaid
12773,4331,2024-12-31,1041.8,20,COD
12774,4331,2025-01-07,1044.2,15,COD
12775,4331,2024-10-20,442.17,15,Prepaid
12776,4331,2025-02-13,681.28,20,Prepaid
12777,4331,2024-11-04,1042.26,20,COD
12778,4331,2025-02-26,388.93,5,COD
12779,4332,2025-08-11,1485.81,10,Prepaid
12780,4332,2025-07-16,1436.43,10,Prepaid
12781,4333,2025-05-08,436.32,15,COD
12782,4334,2025-07-30,515.27,0,COD
12783,4335,2025-06-23,1229.61,10,Prepaid
12784,4335,2025-05-23,340.9,5,COD
12785,4335,2025-02-14,1318.85,5,COD
12786,4335,2025-08-09,2053.18,5,Prepaid
12787,4335,2025-02-22,237.33,20,COD
12788,4336,2025-06-28,1645.6,25,COD
12789,4336,2024-12-08,1109.92,20,Prepaid
12790,4336,2024-11-10,717.04,0,COD
12791,4337,2025-01-23,1439.75,10,COD
12792,4337,2025-06-25,1368.63,10,Prepaid
12793,4337,2024-11-29,1574.28,15,Prepaid
12794,4337,2025-01-19,1892.21,10,Prepaid
12795,4337,2025-03-27,484.46,0,COD
12796,4338,2025-01-23,1374.2,10,Prepaid
12797,4338,2024-12-03,608.52,5,COD
12798,4338,2025-06-27,849.85,30,COD
12799,4338,2025-03-17,1074.93,5,Prepaid
12800,4338,2024-09-08,501.11,25,Prepaid
12801,4338,2025-04-14,1213.11,30,Prepaid
12802,4338,2024-10-11,1350.76,5,Prepaid
12803,4339,2025-03-27,577.43,10,Prepaid
12804,4339,2025-05-03,779.22,5,Prepaid
12805,4339,2025-03-10,1141.88,10,Prepaid
12806,4339,2025-07-09,1341.61,0,COD
12807,4339,2025-05-14,1584.65,5,COD
12808,4340,2025-06-03,1157.88,30,COD
12809,4340,2025-06-07,4597.67,0,COD
12810,4341,2025-07-16,518.7,0,Prepaid
12811,4341,2025-01-19,377.56,25,COD
12812,4341,2024-07-24,794.42,0,COD
12813,4341,2024-08-19,838.01,5,COD
12814,4342,2025-03-28,601.89,10,Prepaid
12815,4342,2025-05-19,971.98,15,COD
12816,4342,2025-04-03,1450.4,0,Prepaid
12817,4343,2025-04-22,593.56,20,COD
12818,4344,2025-04-27,1033.72,0,COD
12819,4345,2025-06-28,1010.85,0,COD
12820,4345,2025-08-01,887.29,20,Prepaid
12821,4345,2025-06-24,2190.36,0,COD
12822,4346,2024-11-25,365.9,20,Prepaid
12823,4346,2025-01-03,1854.03,5,COD
12824,4346,2025-07-30,929.8,15,COD
12825,4347,2024-09-12,1521.56,10,Prepaid
12826,4347,2025-07-01,993.5,5,Prepaid
12827,4347,2025-04-30,1441.3,0,COD
12828,4347,2024-04-04,1082.5,20,COD
12829,4347,2025-06-10,1640.32,30,COD
12830,4348,2024-12-13,875.22,5,COD
12831,4348,2025-01-11,587.16,15,COD
12832,4348,2025-03-02,934.64,0,Prepaid
12833,4349,2025-07-21,375.2,15,Prepaid
12834,4351,2025-06-05,1038.88,15,COD
12835,4351,2025-04-02,380.65,10,Prepaid
12836,4351,2025-08-02,436.76,0,Prepaid
12837,4351,2025-01-13,525.92,20,COD
12838,4351,2025-06-19,1203.61,10,Prepaid
12839,4351,2025-05-02,1359.71,10,Prepaid
12840,4351,2025-05-13,940.4,10,COD
12841,4352,2025-02-26,870.94,10,Prepaid
12842,4352,2025-07-07,689.21,5,COD
12843,4353,2025-07-21,945.11,30,COD
12844,4353,2025-07-17,504.87,20,COD
12845,4353,2025-07-19,905.15,5,Prepaid
12846,4354,2025-07-30,2237.63,10,COD
12847,4354,2025-06-22,832.73,10,Prepaid
12848,4354,2025-08-14,146.12,10,COD
12849,4354,2025-08-04,1767.91,15,COD
12850,4355,2025-07-06,1094.31,20,COD
12851,4355,2025-08-11,1094.7,15,COD
12852,4356,2025-04-21,723.84,10,Prepaid
12853,4356,2025-05-12,126.79,15,COD
12854,4356,2025-08-06,1065.42,20,Prepaid
12855,4356,2025-04-12,2277.9,0,Prepaid
12856,4356,2025-05-23,1486.42,5,Prepaid
12857,4358,2025-07-07,1350.18,0,COD
12858,4358,2025-07-07,888.22,10,COD
12859,4358,2025-08-05,839.95,15,COD
12860,4358,2025-07-31,642.54,5,Prepaid
12861,4359,2025-08-09,702.64,5,Prepaid
12862,4360,2025-07-11,621.68,20,Prepaid
12863,4360,2025-07-31,1121.51,20,Prepaid
12864,4360,2025-06-02,1235.03,20,Prepaid
12865,4360,2025-07-07,813.01,20,Prepaid
12866,4361,2025-06-12,1384.99,15,Prepaid
12867,4361,2025-04-15,356.26,5,COD
12868,4361,2024-09-30,1521.79,15,COD
12869,4362,2024-12-02,1154.27,25,COD
12870,4362,2025-02-02,1264.51,10,Prepaid
12871,4362,2024-09-04,1591.22,0,Prepaid
12872,4362,2025-07-13,520.69,10,COD
12873,4362,2025-03-27,1007.26,5,Prepaid
12874,4362,2025-03-15,642.92,20,Prepaid
12875,4362,2024-09-04,752.99,10,Prepaid
12876,4363,2024-06-03,739.82,0,COD
12877,4363,2024-12-06,1358.08,5,COD
12878,4363,2025-07-02,731.34,10,COD
12879,4363,2025-04-09,1514.44,0,COD
12880,4363,2024-07-30,854.12,5,Prepaid
12881,4363,2024-09-24,509.16,0,COD
12882,4364,2025-08-08,781.36,10,COD
12883,4364,2025-07-24,409.13,10,COD
12884,4364,2025-07-05,568.53,0,COD
12885,4364,2025-07-22,1125.88,0,Prepaid
12886,4365,2025-03-19,2284.74,5,COD
12887,4365,2025-04-25,1784.12,15,Prepaid
12888,4365,2024-09-14,497.17,5,COD
12889,4366,2024-10-21,465.68,0,COD
12890,4367,2024-12-30,379.83,20,Prepaid
12891,4367,2025-04-23,415.43,5,Prepaid
12892,4367,2025-05-30,393.07,15,Prepaid
12893,4368,2025-02-03,930.14,15,COD
12894,4368,2025-01-25,396.78,20,COD
12895,4368,2025-02-22,530.22,5,COD
12896,4368,2025-05-14,1791.34,0,Prepaid
12897,4369,2025-05-31,210.94,20,COD
12898,4369,2025-02-22,1227.1,25,Prepaid
12899,4369,2025-05-04,675.06,5,Prepaid
12900,4370,2025-08-06,2447.29,15,Prepaid
12901,4370,2025-08-02,3411.06,0,Prepaid
12902,4370,2025-06-13,1392.23,0,Prepaid
12903,4371,2024-08-18,1314.05,0,Prepaid
12904,4371,2025-05-20,576.74,10,Prepaid
12905,4371,2025-05-27,2397.57,5,COD
12906,4371,2024-09-15,740.6,30,Prepaid
12907,4372,2025-08-06,1251.95,0,COD
12908,4372,2025-07-19,916.8,15,COD
12909,4372,2025-07-06,2516.12,0,Prepaid
12910,4372,2025-08-04,799.88,15,Prepaid
12911,4372,2025-08-11,882.08,20,COD
12912,4372,2025-06-28,664.62,25,COD
12913,4373,2024-08-17,481.05,0,Prepaid
12914,4373,2025-01-07,1151.58,20,Prepaid
12915,4373,2025-03-20,678.34,5,COD
12916,4374,2025-07-05,449.35,10,Prepaid
12917,4374,2025-06-29,213.79,30,COD
12918,4374,2025-07-31,548.73,15,COD
12919,4374,2025-06-09,1554.73,0,Prepaid
12920,4375,2025-06-19,638.49,30,Prepaid
12921,4376,2025-07-07,831.83,0,Prepaid
12922,4376,2025-07-22,751.6,20,Prepaid
12923,4376,2025-07-22,624.18,10,COD
12924,4376,2025-08-07,654.92,0,Prepaid
12925,4377,2024-12-16,1254.5,0,COD
12926,4377,2024-09-15,1461.07,10,COD
12927,4377,2025-03-15,2341.73,0,COD
12928,4378,2025-02-15,776.5,15,COD
12929,4378,2025-04-09,254.0,10,Prepaid
12930,4378,2025-07-27,899.67,15,COD
12931,4378,2025-08-10,970.34,5,Prepaid
12932,4379,2025-08-02,1437.45,0,COD
12933,4379,2025-08-14,910.63,5,COD
12934,4379,2025-08-05,1030.03,5,Prepaid
12935,4379,2025-08-10,1406.16,5,COD
12936,4380,2025-08-07,1108.2,0,Prepaid
12937,4380,2025-05-20,659.67,5,Prepaid
12938,4380,2025-07-03,1186.94,25,Prepaid
12939,4381,2024-09-03,1634.97,20,Prepaid
12940,4381,2025-03-07,888.71,5,COD
12941,4381,2024-11-14,1148.48,0,COD
12942,4382,2025-07-07,1180.11,20,COD
12943,4382,2025-06-16,1154.91,0,Prepaid
12944,4382,2025-08-03,1152.05,15,COD
12945,4384,2024-09-30,2236.23,15,COD
12946,4384,2025-05-14,1010.16,10,Prepaid
12947,4385,2025-05-18,963.04,15,COD
12948,4385,2025-03-11,1126.26,20,Prepaid
12949,4386,2025-06-17,778.62,5,COD
12950,4386,2025-03-04,980.36,15,COD
12951,4387,2025-03-26,1581.57,20,COD
12952,4387,2025-03-26,4584.33,0,COD
12953,4388,2024-11-24,974.19,5,COD
12954,4388,2025-02-18,1123.77,20,COD
12955,4388,2024-12-12,785.66,10,COD
12956,4388,2025-08-10,1021.34,5,Prepaid
12957,4388,2025-02-01,187.07,10,COD
12958,4388,2025-08-14,395.99,20,Prepaid
12959,4389,2025-02-18,1052.41,25,COD
12960,4389,2024-05-18,2487.62,5,COD
12961,4389,2024-10-04,1049.27,0,COD
12962,4390,2025-06-23,1241.76,15,COD
12963,4390,2025-05-20,1165.86,25,COD
12964,4390,2025-04-20,2390.67,5,COD
12965,4390,2025-07-14,652.37,10,Prepaid
12966,4391,2025-05-02,1588.95,15,COD
12967,4391,2025-05-23,498.94,0,COD
12968,4391,2025-06-04,1094.1,25,COD
12969,4392,2025-03-01,818.74,20,COD
12970,4392,2025-05-27,1299.17,15,COD
12971,4392,2025-03-09,1321.44,30,Prepaid
12972,4392,2024-10-08,768.45,5,COD
12973,4392,2025-03-19,408.62,15,COD
